geo,treatment_status,test_period,date,sales,cost
15,treatment,pre_test,2015-01-27,1325.52,0
15,treatment,pre_test,2015-01-28,1090.86,0
15,treatment,pre_test,2015-01-29,1052.78,0
15,treatment,pre_test,2015-01-30,356.08,0
15,treatment,pre_test,2015-01-31,401.03,0
15,treatment,pre_test,2015-02-01,566.1,0
15,treatment,pre_test,2015-02-02,1383.22,0
15,treatment,pre_test,2015-02-03,1136.69,0
15,treatment,pre_test,2015-02-04,1130.62,0
15,treatment,pre_test,2015-02-05,1207.54,0
15,treatment,pre_test,2015-02-06,945.74,0
15,treatment,pre_test,2015-02-07,642.52,0
15,treatment,pre_test,2015-02-08,555.5,0
15,treatment,pre_test,2015-02-09,1453.85,0
15,treatment,pre_test,2015-02-10,1211.05,0
15,treatment,pre_test,2015-02-11,1210.49,0
15,treatment,pre_test,2015-02-12,1164.24,0
15,treatment,pre_test,2015-02-13,1083.16,0
15,treatment,pre_test,2015-02-14,494.93,0
15,treatment,pre_test,2015-02-15,601.02,0
15,treatment,test,2015-02-16,1699.81,84.91
15,treatment,test,2015-02-17,1592.21,80.42
15,treatment,test,2015-02-18,1426.09,72.09
15,treatment,test,2015-02-19,1849.47,92.92
15,treatment,test,2015-02-20,1275.73,64.3
15,treatment,test,2015-02-21,695.77,34.73
15,treatment,test,2015-02-22,824.05,41.57
15,treatment,test,2015-02-23,1794.81,89.84
15,treatment,test,2015-02-24,1890,94.82
15,treatment,test,2015-02-25,1879.8,94.48
15,treatment,test,2015-02-26,1692.19,84.12
15,treatment,test,2015-02-27,1377.17,69.72
15,treatment,test,2015-02-28,971.3,49.07
15,treatment,test,2015-03-01,767.26,38.39
15,treatment,test,2015-03-02,2042.07,102.54
15,treatment,test,2015-03-03,2291.44,114.63
15,treatment,test,2015-03-04,1799.18,91.62
15,treatment,test,2015-03-05,1970.54,98.96
15,treatment,test,2015-03-06,1571.72,79.03
15,treatment,test,2015-03-07,677.13,34.11
15,treatment,test,2015-03-08,874.05,43.54
15,treatment,test,2015-03-09,1980.89,100.12
15,treatment,test,2015-03-10,2194.37,109.87
15,treatment,test,2015-03-11,2101.92,106.15
15,treatment,test,2015-03-12,2082.84,104.28
15,treatment,test,2015-03-13,1768.33,89.51
15,treatment,test,2015-03-14,834.75,42.64
15,treatment,test,2015-03-15,951.22,47.38
15,treatment,post_test,2015-03-16,1903.46,0
15,treatment,post_test,2015-03-17,1858.53,0
15,treatment,post_test,2015-03-18,1689.28,0
15,treatment,post_test,2015-03-19,1623.49,0
15,treatment,post_test,2015-03-20,1544.02,0
15,treatment,post_test,2015-03-21,639.65,0
15,treatment,post_test,2015-03-22,780.96,0
15,treatment,post_test,2015-03-23,1786.76,0
15,treatment,post_test,2015-03-24,1706.54,0
15,treatment,post_test,2015-03-25,2053.89,0
15,treatment,post_test,2015-03-26,1913.53,0
15,treatment,post_test,2015-03-27,1448.7,0
15,treatment,post_test,2015-03-28,493.64,0
15,treatment,post_test,2015-03-29,475.03,0
15,treatment,post_test,2015-03-30,1253.05,0
15,treatment,post_test,2015-03-31,1872.54,0
15,treatment,post_test,2015-04-01,1837.95,0
15,treatment,post_test,2015-04-02,3324.02,0
15,treatment,post_test,2015-04-03,2113.23,0
15,treatment,post_test,2015-04-04,1060.28,0
15,treatment,post_test,2015-04-05,1050.05,0
15,treatment,post_test,2015-04-06,2365.52,0
15,treatment,post_test,2015-04-07,2128.58,0
16,control,pre_test,2015-01-05,1016.72,0
16,control,pre_test,2015-01-06,1118.19,0
16,control,pre_test,2015-01-07,1114.07,0
16,control,pre_test,2015-01-08,1270.49,0
16,control,pre_test,2015-01-09,880.51,0
16,control,pre_test,2015-01-10,565.31,0
16,control,pre_test,2015-01-11,409.99,0
16,control,pre_test,2015-01-12,948.06,0
16,control,pre_test,2015-01-13,1157.14,0
16,control,pre_test,2015-01-14,957.22,0
16,control,pre_test,2015-01-15,956.77,0
16,control,pre_test,2015-01-16,844.95,0
16,control,pre_test,2015-01-17,391.44,0
16,control,pre_test,2015-01-18,551.62,0
16,control,pre_test,2015-01-19,1046.83,0
16,control,pre_test,2015-01-20,933.15,0
16,control,pre_test,2015-01-21,1129.13,0
16,control,pre_test,2015-01-22,910.61,0
16,control,pre_test,2015-01-23,982.77,0
16,control,pre_test,2015-01-24,519.9,0
16,control,pre_test,2015-01-25,569.75,0
16,control,pre_test,2015-01-26,1176.46,0
16,control,pre_test,2015-01-27,1128.56,0
16,control,pre_test,2015-01-28,1053.43,0
16,control,pre_test,2015-01-29,854.04,0
16,control,pre_test,2015-01-30,480.18,0
16,control,pre_test,2015-01-31,449.8,0
16,control,pre_test,2015-02-01,517.11,0
16,control,pre_test,2015-02-02,1252.01,0
16,control,pre_test,2015-02-03,1202.58,0
16,control,pre_test,2015-02-04,1130.62,0
16,control,pre_test,2015-02-05,1168.77,0
16,control,pre_test,2015-02-06,1006.94,0
16,control,pre_test,2015-02-07,625.76,0
16,control,pre_test,2015-02-08,577.94,0
16,control,pre_test,2015-02-09,1324.25,0
16,control,pre_test,2015-02-10,1211.05,0
16,control,pre_test,2015-02-11,1267.32,0
16,control,pre_test,2015-02-12,1381.1,0
16,control,pre_test,2015-02-13,859.65,0
16,control,pre_test,2015-02-14,512.2,0
16,control,pre_test,2015-02-15,803.28,0
16,control,test,2015-02-16,1787.32,0
16,control,test,2015-02-17,1223.65,0
16,control,test,2015-02-18,1099.98,0
16,control,test,2015-02-19,1133.86,0
16,control,test,2015-02-20,861.23,0
16,control,test,2015-02-21,479.75,0
16,control,test,2015-02-22,648.21,0
16,control,test,2015-02-23,1450.91,0
16,control,test,2015-02-24,1450.74,0
16,control,test,2015-02-25,1498.67,0
16,control,test,2015-02-26,1480.47,0
16,control,test,2015-02-27,1292.21,0
16,control,test,2015-02-28,767.42,0
16,control,test,2015-03-01,672.61,0
16,control,test,2015-03-02,1467.14,0
16,control,test,2015-03-03,1503.68,0
16,control,test,2015-03-04,1410.55,0
16,control,test,2015-03-05,1353.91,0
16,control,test,2015-03-06,1066.12,0
16,control,test,2015-03-07,569.53,0
16,control,test,2015-03-08,772.76,0
16,control,test,2015-03-09,1753.21,0
16,control,test,2015-03-10,1373.72,0
16,control,test,2015-03-11,1722.06,0
16,control,test,2015-03-12,1390.5,0
16,control,test,2015-03-13,1331.7,0
16,control,test,2015-03-14,706.9,0
16,control,test,2015-03-15,632.14,0
16,control,post_test,2015-03-16,1994.11,0
16,control,post_test,2015-03-17,1546.61,0
16,control,post_test,2015-03-18,1421.87,0
16,control,post_test,2015-03-19,1342,0
16,control,post_test,2015-03-20,1379.75,0
16,control,post_test,2015-03-21,751.74,0
16,control,post_test,2015-03-22,800.81,0
16,control,post_test,2015-03-23,1919.61,0
16,control,post_test,2015-03-24,1266.58,0
16,control,post_test,2015-03-25,1645.78,0
16,control,post_test,2015-03-26,1470.41,0
16,control,post_test,2015-03-27,1071.37,0
16,control,post_test,2015-03-28,730.31,0
16,control,post_test,2015-03-29,637.9,0
16,control,post_test,2015-03-30,1055.56,0
16,control,post_test,2015-03-31,1927.2,0
16,control,post_test,2015-04-01,1892.82,0
16,control,post_test,2015-04-02,3110.68,0
16,control,post_test,2015-04-03,1906.06,0
16,control,post_test,2015-04-04,866.25,0
16,control,post_test,2015-04-05,1126.53,0
16,control,post_test,2015-04-06,2212.01,0
16,control,post_test,2015-04-07,1673.45,0
17,control,pre_test,2015-01-05,963.96,0
17,control,pre_test,2015-01-06,1190.49,0
17,control,pre_test,2015-01-07,1152.82,0
17,control,pre_test,2015-01-08,846.99,0
17,control,pre_test,2015-01-09,860.95,0
17,control,pre_test,2015-01-10,344.1,0
17,control,pre_test,2015-01-11,306.26,0
17,control,pre_test,2015-01-12,1146.61,0
17,control,pre_test,2015-01-13,1087.31,0
17,control,pre_test,2015-01-14,917.13,0
17,control,pre_test,2015-01-15,906.41,0
17,control,pre_test,2015-01-16,784.23,0
17,control,pre_test,2015-01-17,340.6,0
17,control,pre_test,2015-01-18,321.78,0
17,control,pre_test,2015-01-19,1123.81,0
17,control,pre_test,2015-01-20,1077.5,0
17,control,pre_test,2015-01-21,1149.84,0
17,control,pre_test,2015-01-22,905.4,0
17,control,pre_test,2015-01-23,747.52,0
17,control,pre_test,2015-01-24,446.38,0
17,control,pre_test,2015-01-25,453.68,0
17,control,pre_test,2015-01-26,1197.67,0
17,control,pre_test,2015-01-27,1091.3,0
17,control,pre_test,2015-01-28,951.83,0
17,control,pre_test,2015-01-29,741.24,0
17,control,pre_test,2015-01-30,215.81,0
17,control,pre_test,2015-01-31,384.76,0
17,control,pre_test,2015-02-01,402.8,0
17,control,pre_test,2015-02-02,1344.94,0
17,control,pre_test,2015-02-03,1048.82,0
17,control,pre_test,2015-02-04,1114.07,0
17,control,pre_test,2015-02-05,952.74,0
17,control,pre_test,2015-02-06,873.42,0
17,control,pre_test,2015-02-07,446.98,0
17,control,pre_test,2015-02-08,448.89,0
17,control,pre_test,2015-02-09,1296.07,0
17,control,pre_test,2015-02-10,1114.84,0
17,control,pre_test,2015-02-11,1096.84,0
17,control,pre_test,2015-02-12,1090.04,0
17,control,pre_test,2015-02-13,773.69,0
17,control,pre_test,2015-02-14,529.46,0
17,control,pre_test,2015-02-15,502.77,0
17,control,test,2015-02-16,1288.25,0
17,control,test,2015-02-17,1066.33,0
17,control,test,2015-02-18,1123.38,0
17,control,test,2015-02-19,1216.11,0
17,control,test,2015-02-20,914.32,0
17,control,test,2015-02-21,586.37,0
17,control,test,2015-02-22,398.44,0
17,control,test,2015-02-23,1307.61,0
17,control,test,2015-02-24,1282.89,0
17,control,test,2015-02-25,1378.3,0
17,control,test,2015-02-26,1311.28,0
17,control,test,2015-02-27,1031.34,0
17,control,test,2015-02-28,602.98,0
17,control,test,2015-03-01,721.54,0
17,control,test,2015-03-02,1589.91,0
17,control,test,2015-03-03,1318.81,0
17,control,test,2015-03-04,1620.9,0
17,control,test,2015-03-05,1645.82,0
17,control,test,2015-03-06,1246.92,0
17,control,test,2015-03-07,557.01,0
17,control,test,2015-03-08,527.73,0
17,control,test,2015-03-09,1601.85,0
17,control,test,2015-03-10,1468.67,0
17,control,test,2015-03-11,1436.11,0
17,control,test,2015-03-12,1543.58,0
17,control,test,2015-03-13,1056.4,0
17,control,test,2015-03-14,469.13,0
17,control,test,2015-03-15,677.29,0
17,control,post_test,2015-03-16,1683.34,0
17,control,post_test,2015-03-17,1572.6,0
17,control,post_test,2015-03-18,1487.09,0
17,control,post_test,2015-03-19,1289.62,0
17,control,post_test,2015-03-20,1353.48,0
17,control,post_test,2015-03-21,646.24,0
17,control,post_test,2015-03-22,701.54,0
17,control,post_test,2015-03-23,1467.93,0
17,control,post_test,2015-03-24,1393.24,0
17,control,post_test,2015-03-25,1619.02,0
17,control,post_test,2015-03-26,1611.4,0
17,control,post_test,2015-03-27,1037.68,0
17,control,post_test,2015-03-28,419.25,0
17,control,post_test,2015-03-29,359.66,0
17,control,post_test,2015-03-30,844.45,0
17,control,post_test,2015-03-31,1544.5,0
17,control,post_test,2015-04-01,1947.69,0
17,control,post_test,2015-04-02,2546.35,0
17,control,post_test,2015-04-03,1878.44,0
17,control,post_test,2015-04-04,790.01,0
17,control,post_test,2015-04-05,792.74,0
17,control,post_test,2015-04-06,1932.89,0
17,control,post_test,2015-04-07,1785.49,0
18,treatment,pre_test,2015-01-05,868.05,0
18,treatment,pre_test,2015-01-06,1041.08,0
18,treatment,pre_test,2015-01-07,934.86,0
18,treatment,pre_test,2015-01-08,968.69,0
18,treatment,pre_test,2015-01-09,821.81,0
18,treatment,pre_test,2015-01-10,388.34,0
18,treatment,pre_test,2015-01-11,311.2,0
18,treatment,pre_test,2015-01-12,819.01,0
18,treatment,pre_test,2015-01-13,743.16,0
18,treatment,pre_test,2015-01-14,856.99,0
18,treatment,pre_test,2015-01-15,936.62,0
18,treatment,pre_test,2015-01-16,672.93,0
18,treatment,pre_test,2015-01-17,360.93,0
18,treatment,pre_test,2015-01-18,418.82,0
18,treatment,pre_test,2015-01-19,872.36,0
18,treatment,pre_test,2015-01-20,721.78,0
18,treatment,pre_test,2015-01-21,880.51,0
18,treatment,pre_test,2015-01-22,926.22,0
18,treatment,pre_test,2015-01-23,716.16,0
18,treatment,pre_test,2015-01-24,399.11,0
18,treatment,pre_test,2015-01-25,432.59,0
18,treatment,pre_test,2015-01-26,863.8,0
18,treatment,pre_test,2015-01-27,931.59,0
18,treatment,pre_test,2015-01-28,780.71,0
18,treatment,pre_test,2015-01-29,757.36,0
18,treatment,pre_test,2015-01-30,264.38,0
18,treatment,pre_test,2015-01-31,352.25,0
18,treatment,pre_test,2015-02-01,413.68,0
18,treatment,pre_test,2015-02-02,1082.51,0
18,treatment,pre_test,2015-02-03,1070.79,0
18,treatment,pre_test,2015-02-04,970.68,0
18,treatment,pre_test,2015-02-05,908.43,0
18,treatment,pre_test,2015-02-06,834.47,0
18,treatment,pre_test,2015-02-07,625.76,0
18,treatment,pre_test,2015-02-08,516.23,0
18,treatment,pre_test,2015-02-09,1138.29,0
18,treatment,pre_test,2015-02-10,1120.49,0
18,treatment,pre_test,2015-02-11,1022.95,0
18,treatment,pre_test,2015-02-12,890.3,0
18,treatment,pre_test,2015-02-13,750.76,0
18,treatment,pre_test,2015-02-14,402.85,0
18,treatment,pre_test,2015-02-15,375.63,0
18,treatment,test,2015-02-16,1317.29,66.69
18,treatment,test,2015-02-17,1262.67,63.86
18,treatment,test,2015-02-18,1091.25,54.41
18,treatment,test,2015-02-19,1037.75,52.55
18,treatment,test,2015-02-20,978.51,48.92
18,treatment,test,2015-02-21,527.32,27.02
18,treatment,test,2015-02-22,490.89,24.31
18,treatment,test,2015-02-23,1453.76,73.21
18,treatment,test,2015-02-24,1385.73,69.96
18,treatment,test,2015-02-25,1512.9,76.3
18,treatment,test,2015-02-26,1590.03,79.82
18,treatment,test,2015-02-27,1056.43,53.55
18,treatment,test,2015-02-28,580.9,28.86
18,treatment,test,2015-03-01,640.69,31.87
18,treatment,test,2015-03-02,1529.14,76.73
18,treatment,test,2015-03-03,1435.81,71.19
18,treatment,test,2015-03-04,1345.28,67.8
18,treatment,test,2015-03-05,1403.08,70.64
18,treatment,test,2015-03-06,1103.96,55.77
18,treatment,test,2015-03-07,683.96,34.85
18,treatment,test,2015-03-08,631.77,31.63
18,treatment,test,2015-03-09,1238.01,62.39
18,treatment,test,2015-03-10,1471.54,73.5
18,treatment,test,2015-03-11,1569.36,78.67
18,treatment,test,2015-03-12,1712.03,85.39
18,treatment,test,2015-03-13,1241.25,62.58
18,treatment,test,2015-03-14,597.74,29.69
18,treatment,test,2015-03-15,770.36,38.59
18,treatment,post_test,2015-03-16,1217.19,0
18,treatment,post_test,2015-03-17,1345.16,0
18,treatment,post_test,2015-03-18,1434.91,0
18,treatment,post_test,2015-03-19,1269.98,0
18,treatment,post_test,2015-03-20,1064.38,0
18,treatment,post_test,2015-03-21,494.57,0
18,treatment,post_test,2015-03-22,483.14,0
18,treatment,post_test,2015-03-23,1501.15,0
18,treatment,post_test,2015-03-24,1099.92,0
18,treatment,post_test,2015-03-25,1391.55,0
18,treatment,post_test,2015-03-26,1409.97,0
18,treatment,post_test,2015-03-27,1145.48,0
18,treatment,post_test,2015-03-28,486.87,0
18,treatment,post_test,2015-03-29,352.87,0
18,treatment,post_test,2015-03-30,803.59,0
18,treatment,post_test,2015-03-31,1339.47,0
18,treatment,post_test,2015-04-01,1563.63,0
18,treatment,post_test,2015-04-02,2209.13,0
18,treatment,post_test,2015-04-03,1533.12,0
18,treatment,post_test,2015-04-04,637.56,0
18,treatment,post_test,2015-04-05,952.69,0
18,treatment,post_test,2015-04-06,1681.69,0
18,treatment,post_test,2015-04-07,1449.4,0
19,control,pre_test,2015-01-05,834.47,0
19,control,pre_test,2015-01-06,935.04,0
19,control,pre_test,2015-01-07,905.79,0
19,control,pre_test,2015-01-08,910.27,0
19,control,pre_test,2015-01-09,626.15,0
19,control,pre_test,2015-01-10,466.99,0
19,control,pre_test,2015-01-11,370.48,0
19,control,pre_test,2015-01-12,903.39,0
19,control,pre_test,2015-01-13,783.07,0
19,control,pre_test,2015-01-14,867.02,0
19,control,pre_test,2015-01-15,830.88,0
19,control,pre_test,2015-01-16,505.96,0
19,control,pre_test,2015-01-17,396.51,0
19,control,pre_test,2015-01-18,311.57,0
19,control,pre_test,2015-01-19,790.26,0
19,control,pre_test,2015-01-20,726.93,0
19,control,pre_test,2015-01-21,942.67,0
19,control,pre_test,2015-01-22,806.53,0
19,control,pre_test,2015-01-23,841.62,0
19,control,pre_test,2015-01-24,446.38,0
19,control,pre_test,2015-01-25,427.31,0
19,control,pre_test,2015-01-26,842.61,0
19,control,pre_test,2015-01-27,862.38,0
19,control,pre_test,2015-01-28,727.24,0
19,control,pre_test,2015-01-29,633.82,0
19,control,pre_test,2015-01-30,242.79,0
19,control,pre_test,2015-01-31,314.32,0
19,control,pre_test,2015-02-01,304.83,0
19,control,pre_test,2015-02-02,847.42,0
19,control,pre_test,2015-02-03,768.78,0
19,control,pre_test,2015-02-04,959.64,0
19,control,pre_test,2015-02-05,897.34,0
19,control,pre_test,2015-02-06,700.95,0
19,control,pre_test,2015-02-07,441.38,0
19,control,pre_test,2015-02-08,370.33,0
19,control,pre_test,2015-02-09,895.98,0
19,control,pre_test,2015-02-10,820.57,0
19,control,pre_test,2015-02-11,903.61,0
19,control,pre_test,2015-02-12,970.2,0
19,control,pre_test,2015-02-13,727.84,0
19,control,pre_test,2015-02-14,448.88,0
19,control,pre_test,2015-02-15,444.98,0
19,control,test,2015-02-16,974.9,0
19,control,test,2015-02-17,961.44,0
19,control,test,2015-02-18,965.4,0
19,control,test,2015-02-19,998.73,0
19,control,test,2015-02-20,884.83,0
19,control,test,2015-02-21,438.29,0
19,control,test,2015-02-22,350.86,0
19,control,test,2015-02-23,931.45,0
19,control,test,2015-02-24,1139.01,0
19,control,test,2015-02-25,1005.13,0
19,control,test,2015-02-26,1136.04,0
19,control,test,2015-02-27,952.48,0
19,control,test,2015-02-28,475.07,0
19,control,test,2015-03-01,531.98,0
19,control,test,2015-03-02,1049.72,0
19,control,test,2015-03-03,955.2,0
19,control,test,2015-03-04,1113.59,0
19,control,test,2015-03-05,1093.07,0
19,control,test,2015-03-06,847.9,0
19,control,test,2015-03-07,557.01,0
19,control,test,2015-03-08,339.25,0
19,control,test,2015-03-09,977.51,0
19,control,test,2015-03-10,1107.84,0
19,control,test,2015-03-11,1105.67,0
19,control,test,2015-03-12,1218.28,0
19,control,test,2015-03-13,1011.58,0
19,control,test,2015-03-14,539.82,0
19,control,test,2015-03-15,374.13,0
19,control,post_test,2015-03-16,1197.76,0
19,control,post_test,2015-03-17,1117.71,0
19,control,post_test,2015-03-18,1154.45,0
19,control,post_test,2015-03-19,1204.52,0
19,control,post_test,2015-03-20,860.7,0
19,control,post_test,2015-03-21,435.21,0
19,control,post_test,2015-03-22,536.07,0
19,control,post_test,2015-03-23,1348.37,0
19,control,post_test,2015-03-24,1166.59,0
19,control,post_test,2015-03-25,1304.59,0
19,control,post_test,2015-03-26,1087.69,0
19,control,post_test,2015-03-27,983.77,0
19,control,post_test,2015-03-28,446.29,0
19,control,post_test,2015-03-29,380.03,0
19,control,post_test,2015-03-30,783.16,0
19,control,post_test,2015-03-31,1359.98,0
19,control,post_test,2015-04-01,1447.05,0
19,control,post_test,2015-04-02,1761.79,0
19,control,post_test,2015-04-03,1422.63,0
19,control,post_test,2015-04-04,692.99,0
19,control,post_test,2015-04-05,702.35,0
19,control,post_test,2015-04-06,1521.19,0
19,control,post_test,2015-04-07,1288.35,0
20,treatment,pre_test,2015-01-05,820.09,0
20,treatment,pre_test,2015-01-06,809.73,0
20,treatment,pre_test,2015-01-07,896.1,0
20,treatment,pre_test,2015-01-08,715.56,0
20,treatment,pre_test,2015-01-09,694.63,0
20,treatment,pre_test,2015-01-10,339.18,0
20,treatment,pre_test,2015-01-11,212.41,0
20,treatment,pre_test,2015-01-12,630.39,0
20,treatment,pre_test,2015-01-13,688.29,0
20,treatment,pre_test,2015-01-14,771.8,0
20,treatment,pre_test,2015-01-15,830.88,0
20,treatment,pre_test,2015-01-16,460.42,0
20,treatment,pre_test,2015-01-17,299.93,0
20,treatment,pre_test,2015-01-18,296.24,0
20,treatment,pre_test,2015-01-19,749.2,0
20,treatment,pre_test,2015-01-20,675.37,0
20,treatment,pre_test,2015-01-21,745.85,0
20,treatment,pre_test,2015-01-22,697.26,0
20,treatment,pre_test,2015-01-23,784.11,0
20,treatment,pre_test,2015-01-24,372.85,0
20,treatment,pre_test,2015-01-25,295.43,0
20,treatment,pre_test,2015-01-26,879.7,0
20,treatment,pre_test,2015-01-27,633.48,0
20,treatment,pre_test,2015-01-28,796.76,0
20,treatment,pre_test,2015-01-29,617.7,0
20,treatment,pre_test,2015-01-30,178.04,0
20,treatment,pre_test,2015-01-31,157.16,0
20,treatment,pre_test,2015-02-01,315.71,0
20,treatment,pre_test,2015-02-02,820.08,0
20,treatment,pre_test,2015-02-03,713.86,0
20,treatment,pre_test,2015-02-04,926.55,0
20,treatment,pre_test,2015-02-05,786.57,0
20,treatment,pre_test,2015-02-06,578.57,0
20,treatment,pre_test,2015-02-07,335.23,0
20,treatment,pre_test,2015-02-08,336.67,0
20,treatment,pre_test,2015-02-09,856.54,0
20,treatment,pre_test,2015-02-10,916.77,0
20,treatment,pre_test,2015-02-11,778.58,0
20,treatment,pre_test,2015-02-12,770.45,0
20,treatment,pre_test,2015-02-13,704.92,0
20,treatment,pre_test,2015-02-14,328.03,0
20,treatment,pre_test,2015-02-15,317.84,0
20,treatment,test,2015-02-16,929.58,47.44
20,treatment,test,2015-02-17,1064.83,52.81
20,treatment,test,2015-02-18,1092.49,55.45
20,treatment,test,2015-02-19,999.03,50.11
20,treatment,test,2015-02-20,586.18,29.35
20,treatment,test,2015-02-21,316.8,15.79
20,treatment,test,2015-02-22,367.08,17.97
20,treatment,test,2015-02-23,1125.53,57.65
20,treatment,test,2015-02-24,1334.59,67.12
20,treatment,test,2015-02-25,1018.03,50.98
20,treatment,test,2015-02-26,1306.7,65.51
20,treatment,test,2015-02-27,1285.16,64.69
20,treatment,test,2015-02-28,474.65,23.45
20,treatment,test,2015-03-01,404.31,20.28
20,treatment,test,2015-03-02,1406.11,70.91
20,treatment,test,2015-03-03,1236.11,62.42
20,treatment,test,2015-03-04,982.96,49.84
20,treatment,test,2015-03-05,1303.82,65.49
20,treatment,test,2015-03-06,866.27,43.95
20,treatment,test,2015-03-07,496.17,24.84
20,treatment,test,2015-03-08,470.86,23.82
20,treatment,test,2015-03-09,1409.67,70.61
20,treatment,test,2015-03-10,1233.14,62.25
20,treatment,test,2015-03-11,1337.13,67
20,treatment,test,2015-03-12,991.07,50.25
20,treatment,test,2015-03-13,932.95,47.03
20,treatment,test,2015-03-14,451.25,22.84
20,treatment,test,2015-03-15,352.39,17.96
20,treatment,post_test,2015-03-16,1184.81,0
20,treatment,post_test,2015-03-17,1247.68,0
20,treatment,post_test,2015-03-18,1082.71,0
20,treatment,post_test,2015-03-19,1145.6,0
20,treatment,post_test,2015-03-20,873.85,0
20,treatment,post_test,2015-03-21,514.35,0
20,treatment,post_test,2015-03-22,397.09,0
20,treatment,post_test,2015-03-23,1142.46,0
20,treatment,post_test,2015-03-24,946.6,0
20,treatment,post_test,2015-03-25,1237.69,0
20,treatment,post_test,2015-03-26,872.84,0
20,treatment,post_test,2015-03-27,950.08,0
20,treatment,post_test,2015-03-28,446.29,0
20,treatment,post_test,2015-03-29,318.94,0
20,treatment,post_test,2015-03-30,735.49,0
20,treatment,post_test,2015-03-31,1284.81,0
20,treatment,post_test,2015-04-01,1563.63,0
20,treatment,post_test,2015-04-02,2697.76,0
20,treatment,post_test,2015-04-03,2527.59,0
20,treatment,post_test,2015-04-04,824.66,0
20,treatment,post_test,2015-04-05,910.96,0
20,treatment,post_test,2015-04-06,1639.81,0
20,treatment,post_test,2015-04-07,1029.29,0
21,control,pre_test,2015-01-05,618.66,0
21,control,pre_test,2015-01-06,920.58,0
21,control,pre_test,2015-01-07,634.53,0
21,control,pre_test,2015-01-08,666.89,0
21,control,pre_test,2015-01-09,616.36,0
21,control,pre_test,2015-01-10,319.52,0
21,control,pre_test,2015-01-11,296.38,0
21,control,pre_test,2015-01-12,635.36,0
21,control,pre_test,2015-01-13,633.43,0
21,control,pre_test,2015-01-14,801.86,0
21,control,pre_test,2015-01-15,574.06,0
21,control,pre_test,2015-01-16,576.79,0
21,control,pre_test,2015-01-17,289.76,0
21,control,pre_test,2015-01-18,250.27,0
21,control,pre_test,2015-01-19,759.46,0
21,control,pre_test,2015-01-20,685.69,0
21,control,pre_test,2015-01-21,595.64,0
21,control,pre_test,2015-01-22,681.65,0
21,control,pre_test,2015-01-23,710.93,0
21,control,pre_test,2015-01-24,320.34,0
21,control,pre_test,2015-01-25,247.94,0
21,control,pre_test,2015-01-26,805.51,0
21,control,pre_test,2015-01-27,580.25,0
21,control,pre_test,2015-01-28,550.78,0
21,control,pre_test,2015-01-29,467.31,0
21,control,pre_test,2015-01-30,242.79,0
21,control,pre_test,2015-01-31,205.93,0
21,control,pre_test,2015-02-01,277.61,0
21,control,pre_test,2015-02-02,727.15,0
21,control,pre_test,2015-02-03,785.24,0
21,control,pre_test,2015-02-04,650.8,0
21,control,pre_test,2015-02-05,553.91,0
21,control,pre_test,2015-02-06,573.01,0
21,control,pre_test,2015-02-07,307.29,0
21,control,pre_test,2015-02-08,331.05,0
21,control,pre_test,2015-02-09,704.39,0
21,control,pre_test,2015-02-10,724.37,0
21,control,pre_test,2015-02-11,784.26,0
21,control,pre_test,2015-02-12,787.57,0
21,control,pre_test,2015-02-13,722.1,0
21,control,pre_test,2015-02-14,224.45,0
21,control,pre_test,2015-02-15,410.3,0
21,control,test,2015-02-16,858.83,0
21,control,test,2015-02-17,664.26,0
21,control,test,2015-02-18,772.32,0
21,control,test,2015-02-19,669.73,0
21,control,test,2015-02-20,660.67,0
21,control,test,2015-02-21,361.3,0
21,control,test,2015-02-22,338.97,0
21,control,test,2015-02-23,1003.1,0
21,control,test,2015-02-24,989.14,0
21,control,test,2015-02-25,908.83,0
21,control,test,2015-02-26,852.02,0
21,control,test,2015-02-27,758.34,0
21,control,test,2015-02-28,334.99,0
21,control,test,2015-03-01,379.11,0
21,control,test,2015-03-02,988.33,0
21,control,test,2015-03-03,899.74,0
21,control,test,2015-03-04,952.74,0
21,control,test,2015-03-05,894.33,0
21,control,test,2015-03-06,816.73,0
21,control,test,2015-03-07,363,0
21,control,test,2015-03-08,301.56,0
21,control,test,2015-03-09,901.83,0
21,control,test,2015-03-10,879.94,0
21,control,test,2015-03-11,787.95,0
21,control,test,2015-03-12,708.01,0
21,control,test,2015-03-13,710.67,0
21,control,test,2015-03-14,327.75,0
21,control,test,2015-03-15,387.02,0
21,control,post_test,2015-03-16,964.68,0
21,control,post_test,2015-03-17,1169.7,0
21,control,post_test,2015-03-18,821.81,0
21,control,post_test,2015-03-19,1040.87,0
21,control,post_test,2015-03-20,709.59,0
21,control,post_test,2015-03-21,461.6,0
21,control,post_test,2015-03-22,502.98,0
21,control,post_test,2015-03-23,1089.33,0
21,control,post_test,2015-03-24,859.94,0
21,control,post_test,2015-03-25,1016.91,0
21,control,post_test,2015-03-26,872.84,0
21,control,post_test,2015-03-27,828.8,0
21,control,post_test,2015-03-28,270.48,0
21,control,post_test,2015-03-29,298.59,0
21,control,post_test,2015-03-30,674.2,0
21,control,post_test,2015-03-31,1154.96,0
21,control,post_test,2015-04-01,966.98,0
21,control,post_test,2015-04-02,1748.03,0
21,control,post_test,2015-04-03,1194.74,0
21,control,post_test,2015-04-04,547.47,0
21,control,post_test,2015-04-05,632.81,0
